Campaign,Campaign Daily Budget,Campaign Type,Bid Strategy Type,Networks,EU political ads,Desktop Bid adj.,Mobile Bid adj.,Tablet Bid adj.,Start Date,End Date,Ad Group,Max CPC,Keyword,Criterion Type,Ad Type,Final URL,Headline 1,Headline 2,Headline 3,Description 1,Description 2,Path 1,Path 2,PhoneNumber,VerificationURL,Dynamic Search Ad Description 1,Dynamic Search Ad Description 2,Sitelink Text,Sitelink Description 1,Sitelink Description 2,Sitelink Final URL,Callout Text,Structured Snippet Header,Structured Snippet Values,Price Extension Type,Price Extension Price Qualifier,Price Extension Item Header,Price Extension Item Price,Price Extension Item Final URL,Promotion Target,Promotion Discount Modifier,Promotion Percent Off,App ID,App Store,App Link Text,App Final URL,Image Asset Name,Image Asset URL,Location
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,,,Responsive search ad,https://www.thefaresworld.com/,"24/7 Emergency ""{KeyWord:co...","""{KeyWord:contact united ai...","Urgent ""{KeyWord:contact un...","""{KeyWord:contact united airline help} United Airl emergency? We're here 24/7! Thefares...","Don't panic! Our emergency ""{KeyWord:contact united airline help} United Airl team is a...",general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,,,Responsive search ad,https://www.thefaresworld.com/,"24/7 Emergency ""{KeyWord:co...","""{KeyWord:contact united ai...","Urgent ""{KeyWord:contact un...","""{KeyWord:contact united airline help} United Airl emergency? We're here 24/7! Thefares...","Don't panic! Our emergency ""{KeyWord:contact united airline help} United Airl team is a...",general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,,,Responsive search ad,https://www.thefaresworld.com/,"24/7 Emergency ""{KeyWord:co...","""{KeyWord:contact united ai...","Urgent ""{KeyWord:contact un...","""{KeyWord:contact united airline help} United Airl emergency? We're here 24/7! Thefares...","Don't panic! Our emergency ""{KeyWord:contact united airline help} United Airl team is a...",general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States
Search-20251211-2230,,,,,,,,,,,Ad Group 1,,,,Call only ad,https://www.thefaresworld.com/,Available 24/7,Call Now For Help,,Emergency service available. Licensed professionals ready to assist you.,Fast response time. Call now for immediate support and assistance.,,,+1-800-123-4567,https://www.thefaresworld.com/,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 2,,,,Call only ad,https://www.thefaresworld.com/,Available 24/7,Call Now For Help,,Emergency service available. Licensed professionals ready to assist you.,Fast response time. Call now for immediate support and assistance.,,,+1-800-123-4567,https://www.thefaresworld.com/,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 3,,,,Call only ad,https://www.thefaresworld.com/,Available 24/7,Call Now For Help,,Emergency service available. Licensed professionals ready to assist you.,Fast response time. Call now for immediate support and assistance.,,,+1-800-123-4567,https://www.thefaresworld.com/,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 4,,,,Call only ad,https://www.thefaresworld.com/,Available 24/7,Call Now For Help,,Emergency service available. Licensed professionals ready to assist you.,Fast response time. Call now for immediate support and assistance.,,,+1-800-123-4567,https://www.thefaresworld.com/,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,,,Call only ad,https://www.thefaresworld.com/,Available 24/7,Call Now For Help,,Emergency service available. Licensed professionals ready to assist you.,Fast response time. Call now for immediate support and assistance.,,,+1-800-123-4567,https://www.thefaresworld.com/,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,,,Call only ad,https://www.thefaresworld.com/,Available 24/7,Call Now For Help,,Emergency service available. Licensed professionals ready to assist you.,Fast response time. Call now for immediate support and assistance.,,,+1-800-123-4567,https://www.thefaresworld.com/,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,,,Call only ad,https://www.thefaresworld.com/,Available 24/7,Call Now For Help,,Emergency service available. Licensed professionals ready to assist you.,Fast response time. Call now for immediate support and assistance.,,,+1-800-123-4567,https://www.thefaresworld.com/,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,,,Call only ad,https://www.thefaresworld.com/,Available 24/7,Call Now For Help,,Emergency service available. Licensed professionals ready to assist you.,Fast response time. Call now for immediate support and assistance.,,,+1-800-123-4567,https://www.thefaresworld.com/,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10001
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10002
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10003
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10004
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10005
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90001
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90002
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90003
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90004
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90005
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60601
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60602
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60603
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60604
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60605
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77001
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77002
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77003
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77004
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77005
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emergency Service,24/7 Available,Fast Response Time,https://www.thefaresworld.com/emergency,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,Get Free Quote,No Obligation,Transparent Pricing,https://www.thefaresworld.com/quote,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,Our Services,Full Range,Expert Team,https://www.thefaresworld.com/services,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contact Us,Call or Email,Quick Reply,https://www.thefaresworld.com/contact,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7 Emergency Service,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed & Insured,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Same Day Service,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Free Estimates,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upfront Pricing,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% Satisfaction Guaranteed,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,"Emergency Repair, Installation, Maintenance, Inspection",,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amenities,"Free Estimates, 24/7 Support, Same Day Service, Licensed Pros",,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,From,Emergency Service,$99,https://www.thefaresworld.com/emergency,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,From,Standard Service,$79,https://www.thefaresworld.com/standard,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,From,Inspection,$49,https://www.thefaresworld.com/inspection,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,From,Maintenance,$69,https://www.thefaresworld.com/maintenance,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Service Team,https://www.thefaresworld.com/images/team.jpg,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emergency Vehicle,https://www.thefaresworld.com/images/vehicle.jpg,
Search-20251211-2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Professional Work,https://www.thefaresworld.com/images/work.jpg,
